BUS_ID;BUS_NAME;VBASEKV;TP;ARE;MODV_PU;ANGV_DEG;BASE_MVA;PG_MW;QG_MVAR;PMAX_MW;PMIN_MW;QMX_MVAR;QMN_MVAR;Ger_Units;Ger_Active_Units;PL_MW;QL_MVAR;TC;VMAX_PU;VMIN_PU;BCO_ID;B0_MVAR;ST;SHUNT_INST_IND;SHUNT_INST_CAP;Dia;Hora;Gen_Type;U_FED;REG;Latitude;Longitude;key
196.0;CAMP51-SP013;13.8;0.0;202.0;0.968124;-28.0071;;;;;;;;;;;;1.0;1.2;0.78;196.0;-50.0;1.0;-100.0;0.0;01;00-00;;SP;Sudeste-Centro-Oeste;-22.774201;-47.004621;D_1_H_00-00
197.0;ADRT51-RJ013;13.8;0.0;251.0;0.923623;-16.4197;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.665712;-43.476932;D_1_H_00-00
198.0;PCALAT-MG013;13.8;0.0;351.0;0.990769;-20.4331;;;;;;;;;;;;1.0;1.2;0.8;198.0;-50.0;1.0;-100.0;0.0;01;00-00;;MG;Sudeste-Centro-Oeste;-21.797915;-46.612409;D_1_H_00-00
199.0;VITAT1-ES013;13.8;0.0;302.0;0.996474;-6.7992;;;;;;;;;;;;1.0;1.1;0.9;199.0;0.0;1.0;0.0;30.0;01;00-00;;ES;Sudeste-Centro-Oeste;-20.194191;-40.294523;D_1_H_00-00
201.0;RSIL-1UTE000;992.0;2.0;259.0;1.022512;-3.2964;100.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.178;0.0;;;;;;;;;01;00-00;UTE;RJ;Sudeste-Centro-Oeste;-21.724823;-41.346288;D_1_H_00-00
203.0;RSIL-2UTE000;992.0;0.0;259.0;1.022512;-3.2964;;;;;;;;;;1.178;0.0;;;;;;;;;01;00-00;UTE;RJ;Sudeste-Centro-Oeste;-21.724823;-41.346288;D_1_H_00-00
204.0;ADRT1B-RJ013;13.8;0.0;252.0;1.036916;-16.468;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.665712;-43.476932;D_1_H_00-00
205.0;ADRT2A-RJ013;13.8;0.0;252.0;0.914678;-16.4662;;;;;;;;;;;;1.0;1.2;0.8;205.0;0.0;1.0;0.0;50.0;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.665712;-43.476932;D_1_H_00-00
206.0;ADRT2B-RJ013;13.8;0.0;252.0;1.006855;-16.4699;;;;;;;;;;;;1.0;1.2;0.8;206.0;0.0;1.0;0.0;50.0;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.665712;-43.476932;D_1_H_00-00
208.0;BGERT1-DF013;13.8;0.0;563.0;1.001702;9.212;;;;;;;;;;;;;;;;;;;;01;00-00;;DF;Sudeste-Centro-Oeste;-15.812438;-47.952159;D_1_H_00-00
209.0;ADRT1A-RJ013;13.8;0.0;252.0;1.036324;-16.4623;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.665712;-43.476932;D_1_H_00-00
210.0;ITUMBI-MG500;500.0;0.0;351.0;1.047684;2.6912;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-18.407529;-49.112968;D_1_H_00-00
212.0;CAMPO2-RJ013;13.8;0.0;252.0;1.00792;-0.5594;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-16.793335;-49.233715;D_1_H_00-00
213.0;MARIMB-MG345;345.0;0.0;352.0;1.006539;-6.7215;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-20.301198;-49.20339;D_1_H_00-00
216.0;P.COL--MG345;345.0;0.0;352.0;1.013154;-4.5046;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-20.120132;-48.574948;D_1_H_00-00
217.0;ITUMBI-MG345;345.0;0.0;352.0;1.006915;3.1609;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-18.407529;-49.112968;D_1_H_00-00
218.0;BANDEI-GO345;345.0;0.0;512.0;0.999038;5.3944;;;;;;;;;;;;1.0;1.05;0.95;218.0;0.0;1.0;0.0;91.5;01;00-00;;GO;Sudeste-Centro-Oeste;-16.793335;-49.233715;D_1_H_00-00
219.0;B.SUL--DF345;345.0;0.0;562.0;1.01931;14.3619;;;;;;;;;;;;;;;;;;;;01;00-00;;DF;Sudeste-Centro-Oeste;-15.862817;-48.068475;D_1_H_00-00
220.0;CORUMB-GO345;345.0;0.0;512.0;1.010046;6.4352;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-17.987029;-48.54114;D_1_H_00-00
221.0;B.GERA-DF034;34.5;0.0;564.0;1.00184;9.3972;;;;;;;;;;;;;;;;;;;;01;00-00;;DF;Sudeste-Centro-Oeste;-16.34909;-47.83193;D_1_H_00-00
225.0;ITUMBI-MG230;230.0;0.0;353.0;1.038886;3.0841;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-18.407529;-49.112968;D_1_H_00-00
226.0;BANDEI-GO230;230.0;0.0;513.0;1.015792;3.6196;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.793335;-49.233715;D_1_H_00-00
227.0;B.GERA-DF230;230.0;0.0;563.0;1.022992;12.6154;;;;;;;;;;;;;;;;;;;;01;00-00;;DF;Sudeste-Centro-Oeste;-15.812438;-47.952159;D_1_H_00-00
228.0;B.SUL--DF230;230.0;0.0;563.0;1.022844;12.7828;;;;;;;;;;;;;;;;;;;;01;00-00;;DF;Sudeste-Centro-Oeste;-15.862817;-48.068475;D_1_H_00-00
229.0;B.ALTO-GO230;230.0;0.0;513.0;1.006571;8.2673;;;;;;;;;;;;1.0;1.05;0.95;229.0;0.0;1.0;-15.0;55.4;01;00-00;;GO;Sudeste-Centro-Oeste;-15.120271;-48.924964;D_1_H_00-00
230.0;S.MESA-GO230;230.0;0.0;513.0;1.014749;22.5615;;;;;;;;;;;;1.0;1.05;0.95;230.0;0.0;1.0;0.0;299.98;01;00-00;;GO;Sudeste-Centro-Oeste;-13.826187;-48.300833;D_1_H_00-00
231.0;R.VERD-GO230;230.0;0.0;513.0;1.030986;1.848;;;;;;;;;;;;1.0;1.05;0.95;231.0;-45.0;1.0;-45.0;0.0;01;00-00;;GO;Sudeste-Centro-Oeste;-17.760949;-50.883154;D_1_H_00-00
232.0;BSULT6-DF013;13.8;0.0;562.0;1.023784;12.4143;;;;;;;;;;;;0.0;1.1;0.9;232.0;0.0;1.0;0.0;30.0;01;00-00;;DF;Sudeste-Centro-Oeste;-15.862817;-48.068475;D_1_H_00-00
233.0;SAMAMB-DF500;500.0;0.0;561.0;1.011073;17.3931;;;;;;;;;;;;1.0;1.1;0.95;233.0;-136.0;1.0;-136.0;0.0;01;00-00;;DF;Sudeste-Centro-Oeste;-15.923319;-48.171835;D_1_H_00-00
234.0;SAMAMB-DF345;345.0;0.0;562.0;1.022032;15.0537;;;;;;;;;;;;1.0;1.05;0.95;234.0;0.0;1.0;0.0;300.0;01;00-00;;DF;Sudeste-Centro-Oeste;-15.923319;-48.171835;D_1_H_00-00
235.0;S.MESA-GO500;500.0;0.0;511.0;1.029956;24.4195;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-13.826187;-48.300833;D_1_H_00-00
236.0;B.SUL--DF138;138.0;0.0;564.0;1.028764;13.023;;;;;;;;;;1.14;0.0;;;;;;;;;01;00-00;;DF;Sudeste-Centro-Oeste;-16.34909;-47.83193;D_1_H_00-00
237.0;SAMAMB-DF138;138.0;0.0;564.0;1.00616;14.4285;;;;;;;;;;;;;;;;;;;;01;00-00;;DF;Sudeste-Centro-Oeste;-16.34909;-47.83193;D_1_H_00-00
238.0;R.VERD-GO138;138.0;0.0;517.0;1.010861;0.5081;;;;;;;;;;0.142;0.0;1.0;1.1;0.9;238.0;-15.0;1.0;-15.0;80.0;01;00-00;;GO;Sudeste-Centro-Oeste;-17.64448889;-51.69153333;D_1_H_00-00
239.0;S.MESA-GO138;138.0;0.0;518.0;1.020902;20.9906;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-14.472769;-48.489934;D_1_H_00-00
241.0;RVERT1-GO013;13.8;0.0;513.0;0.957304;0.3605;;;;;;;;;;;;1.0;1.1;0.9;241.0;-25.0;1.0;-30.0;0.0;01;00-00;;GO;Sudeste-Centro-Oeste;-17.760949;-50.883154;D_1_H_00-00
242.0;BANDT1-GO013;13.8;0.0;512.0;0.989803;3.3282;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.793335;-49.233715;D_1_H_00-00
243.0;BANDT2-GO013;13.8;0.0;512.0;0.989074;3.1498;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.793335;-49.233715;D_1_H_00-00
245.0;BSULT7-DF013;13.8;0.0;562.0;0.919077;12.9447;;;;;;;;;;;;1.0;1.05;0.95;236.0;0.0;1.0;0.0;30.0;01;00-00;;DF;Sudeste-Centro-Oeste;-15.862817;-48.068475;D_1_H_00-00
246.0;MARIMB-MG013;13.8;0.0;351.0;0.9248;-6.147;;;;;;;;;;;;1.0;1.1;0.82;246.0;-50.0;1.0;-100.0;0.0;01;00-00;;MG;Sudeste-Centro-Oeste;-20.301198;-49.20339;D_1_H_00-00
247.0;C.BRAV-GO138;138.0;0.0;518.0;1.011575;19.8609;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-14.472769;-48.489934;D_1_H_00-00
249.0;RCLARO-GO138;138.0;0.0;517.0;1.017692;-1.4;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-17.64448889;-51.69153333;D_1_H_00-00
250.0;NPECA2UHE002;992.0;2.0;255.0;0.913829;-10.4615;108.24;93.898;7.026;96.0;20.0;50.0;-21.4;2.0;2.0;;;;;;;;;;;01;00-00;UHE;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
251.0;N.PECA-RJ138;138.0;0.0;255.0;0.962009;-20.1295;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
252.0;N.PECA-RJ230;230.0;0.0;253.0;0.969626;-20.8489;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.68944444;-43.86027778;D_1_H_00-00
253.0;FONTE2UHE002;992.0;2.0;255.0;0.921687;-12.8031;101.212;85.868;10.036;88.0;20.0;50.0;-16.8;2.0;2.0;;;;;;;;;;;01;00-00;UHE;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
254.0;FONTES-RJ138;138.0;0.0;255.0;0.962203;-20.108;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
255.0;PPASSOUHE002;992.0;2.0;255.0;0.930542;-14.7691;122.066;58.554;9.982;100.0;30.0;70.0;-20.0;2.0;2.0;;;;;;;;;;;01;00-00;UHE;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
256.0;PPASSO-RJ138;138.0;0.0;255.0;0.967543;-19.6016;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
257.0;I.POMBUHE004;992.0;2.0;257.0;0.936753;-3.8229;193.156;97.71000000000001;10.588000000000001;180.0;64.55;69.8;-28.1;5.0;4.0;;;;;;;;;;;01;00-00;UHE;RJ;Sudeste-Centro-Oeste;-23.37083333;-45.87083333;D_1_H_00-00
258.0;I.POMB-RJ138;138.0;0.0;257.0;0.978944;-9.0176;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-23.37083333;-45.87083333;D_1_H_00-00
259.0;SCECIL-RJ013;13.8;0.0;255.0;0.998915;-26.735;;;;;;;;;;28.44;0.0;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
260.0;S.CEC-PCH138;138.0;0.0;255.0;0.9459;-20.8879;100.0;3.231;0.0;3.231;3.231;0.0;0.0;1.0;1.0;13.39;24.85;;;;;;;;;01;00-00;PCH;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
261.0;VIGARI-RJ013;13.8;0.0;255.0;1.009722;-26.0611;;;;;;;;;;66.64;0.0;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
262.0;VIGARI-RJ138;138.0;0.0;255.0;0.955617;-20.5246;;;;;;;;;;0.0;6.1;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
263.0;TAQUAR-RJ138;138.0;0.0;254.0;0.966214;-20.9763;;;;;;;;;;35.62;10.22;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
265.0;VULCAN-RJ138;138.0;0.0;254.0;0.971106;-21.1674;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
266.0;S.CLAR-RJ138;138.0;0.0;256.0;0.982921;-19.3406;;;;;;;;;;21.76;5.899;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.71666667;-43.23833333;D_1_H_00-00
267.0;CPP----RJ138;138.0;0.0;256.0;0.960234;-19.2139;;;;;;;;;;11.17;4.76;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.71666667;-43.23833333;D_1_H_00-00
268.0;CFRTAP-RJ138;138.0;0.0;256.0;0.961258;-19.1413;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.71666667;-43.23833333;D_1_H_00-00
269.0;CSN---UTE002;992.0;2.0;255.0;0.978099;-24.2145;253.662;0.0;0.0;235.2;0.0;95.0;-94.0;2.0;0.0;;;;;;;;;;;01;00-00;UTE;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
270.0;CORDOV-RJ138;138.0;0.0;254.0;0.970387;-21.0837;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
271.0;MERITI-RJ138;138.0;0.0;256.0;0.968418;-20.3253;;;;;;;;;;25.97;1.995;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.71666667;-43.23833333;D_1_H_00-00
272.0;TRIAGE-RJ138;138.0;0.0;254.0;0.974916;-21.5621;;;;;;;;;;43.41;7.078;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
273.0;SAUDAD-RJ138;138.0;0.0;255.0;0.941706;-23.5747;;;;;;;;;;10.16;-5.14;1.0;1.05;0.95;273.0;0.0;1.0;0.0;216.0;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
274.0;V.RED-PCH138;138.0;0.0;255.0;0.930492;-23.9794;100.0;4.71;0.0;4.71;4.71;0.0;0.0;1.0;1.0;26.95;3.543;1.0;1.05;0.95;274.0;0.0;1.0;0.0;135.0;01;00-00;PCH;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
275.0;CASCA2-RJ138;138.0;0.0;254.0;0.972766;-20.9992;;;;;;;;;;47.16;6.869;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
276.0;BRISAM-RJ138;138.0;0.0;254.0;0.956062;-19.1836;;;;;;;;;;50.53;22.39;1.0;1.05;0.95;276.0;0.0;1.0;0.0;43.2;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
277.0;ZIN----RJ138;138.0;0.0;254.0;0.963693;-19.3648;;;;;;;;;;15.85;7.923;1.0;1.05;0.95;277.0;0.0;1.0;0.0;64.8;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
278.0;PALMAR-RJ138;138.0;0.0;254.0;0.958386;-20.4989;;;;;;;;;;;;1.0;1.05;0.95;278.0;0.0;1.0;0.0;135.0;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
279.0;BRAHMA-RJ138;138.0;0.0;254.0;0.965596;-19.8699;;;;;;;;;;13.98;5.985;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
280.0;ABRTAP-RJ138;138.0;0.0;254.0;0.975938;-20.8919;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
281.0;RETIRO-RJ138;138.0;0.0;255.0;0.934945;-23.9774;;;;;;;;;;18.17;-1.58;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.526586;-44.572512;D_1_H_00-00
282.0;RECREI-RJ138;138.0;0.0;254.0;0.966322;-21.4439;;;;;;;;;;36.1;4.294;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
283.0;TERM.S-RJ138;138.0;0.0;254.0;0.979717;-21.2949;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
284.0;F.CANE-RJ138;138.0;0.0;254.0;0.980264;-21.6626;;;;;;;;;;119.0;12.66;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
285.0;C.SOAR-RJ138;138.0;0.0;256.0;0.982456;-19.7537;;;;;;;;;;35.49;10.9;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.71666667;-43.23833333;D_1_H_00-00
286.0;R.FREI-RJ138;138.0;0.0;256.0;0.987957;-19.8563;;;;;;;;;;13.52;5.111;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.71666667;-43.23833333;D_1_H_00-00
287.0;SARAPU-RJ138;138.0;0.0;256.0;0.96382;-19.814;;;;;;;;;;35.05;12.15;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.71666667;-43.23833333;D_1_H_00-00
288.0;ROSALI-RJ138;138.0;0.0;256.0;0.967263;-21.4247;;;;;;;;;;30.32;5.833;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.71666667;-43.23833333;D_1_H_00-00
289.0;CAMARA-RJ138;138.0;0.0;256.0;0.964085;-20.7282;;;;;;;;;;36.05;7.923;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.71666667;-43.23833333;D_1_H_00-00
290.0;SAMARI-RJ138;138.0;0.0;254.0;0.981394;-21.7577;;;;;;;;;;15.11;-3.74;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
291.0;PMETR1-RJ138;138.0;0.0;254.0;0.970413;-20.6536;;;;;;;;;;0.504;0.209;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
292.0;PMETR2-RJ138;138.0;0.0;254.0;0.971301;-21.1156;;;;;;;;;;0.513;0.218;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
293.0;CAMOR--RJ138;138.0;0.0;254.0;0.954345;-21.3868;;;;;;;;;;35.12;9.662;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
294.0;SANTIS-RJ138;138.0;0.0;254.0;0.981726;-20.5936;;;;;;;;;;22.86;6.479;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
295.0;SEROPE-RJ138;138.0;0.0;254.0;0.972671;-19.7181;;;;;;;;;;35.42;7.591;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.91709;-43.750502;D_1_H_00-00
296.0;S.BRANUHE002;992.0;2.0;213.0;0.968661;-30.3924;100.0;28.929;-14.477;55.0;0.0;20.0;-20.0;1.0;1.0;;;;;;;;;;;01;00-00;UHE;SP;Sudeste-Centro-Oeste;-22.8689059;-45.2551667;D_1_H_00-00
297.0;S.BRAN-RJ088;88.0;0.0;257.0;0.986087;-34.6311;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-23.37083333;-45.87083333;D_1_H_00-00
299.0;SMESA2-GO500;500.0;0.0;511.0;1.027887;25.7816;;;;;;;;;;;;1.0;1.1;0.95;299.0;0.0;1.0;-136.0;0.0;01;00-00;;GO;Sudeste-Centro-Oeste;-13.826187;-48.300833;D_1_H_00-00
300.0;EMBORCUHE003;992.0;2.0;351.0;0.997856;3.7311;1254.8;0.0;0.0;1192.0;448.4;392.0;-440.0;4.0;0.0;;;;;;;;;;;01;00-00;UHE;MG;Sudeste-Centro-Oeste;-18.451944;-47.993888;D_1_H_00-00
301.0;JAGUARUHE003;992.0;2.0;352.0;0.937063;2.0974;423.792;393.528;-102.568;400.0;260.0;140.0;-140.0;4.0;4.0;;;;;;;;;;;01;00-00;UHE;MG;Sudeste-Centro-Oeste;-20.022742;-47.434305;D_1_H_00-00
302.0;NPONTEUHE003;992.0;2.0;351.0;0.972293;0.287;531.5999999999999;0.0;0.0;510.0;345.29999999999995;150.0;-150.0;3.0;0.0;;;;;;;;;;;01;00-00;UHE;MG;Sudeste-Centro-Oeste;-19.1347;-47.7001;D_1_H_00-00
303.0;SSIMAOUHE005;992.0;2.0;351.0;0.964166;6.0006;1783.9260000000002;1062.276;-253.864;1680.0;1110.0;600.0;-600.0;6.0;4.0;;;;;;;;;;;01;00-00;UHE;MG;Sudeste-Centro-Oeste;-19.018055;-50.499166;D_1_H_00-00
304.0;T.MAR-UHE005;992.0;2.0;352.0;0.946112;16.5565;400.248;301.23;-79.374;390.0;108.0;90.0;-90.0;6.0;6.0;;;;;;;;;;;01;00-00;UHE;MG;Sudeste-Centro-Oeste;-18.2134634;-45.2615186;D_1_H_00-00
305.0;V.GRD-UHE003;992.0;2.0;352.0;0.966001;-1.1469;398.496;64.159;-22.711;380.0;200.0;120.0;-120.0;4.0;1.0;;;;;;;;;;;01;00-00;UHE;MG;Sudeste-Centro-Oeste;-20.0347238;-48.2228593;D_1_H_00-00
306.0;GUILMAUHE003;992.0;2.0;353.0;0.970688;5.0127;155.64;35.654;-9.752;140.0;86.0;68.0;-68.0;4.0;2.0;;;;;;;;;;;01;00-00;UHE;MG;Sudeste-Centro-Oeste;-19.70805556;-42.96;D_1_H_00-00
307.0;AVATI-PCH138;138.0;0.0;363.0;0.993777;1.9065;100.0;10.91;0.0;10.91;10.91;0.0;0.0;1.0;1.0;35.53;3.8;;;;;;;;;01;00-00;PCH;MG;Sudeste-Centro-Oeste;-15.1109403;-43.8074302;D_1_H_00-00
308.0;BARBAC-MG345;345.0;0.0;352.0;1.030275;-8.2259;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-21.18555556;-43.75416667;D_1_H_00-00
309.0;BARBA-PCH138;138.0;0.0;355.0;1.028643;-9.9271;100.0;1.62;0.0;1.62;1.62;0.0;0.0;1.0;1.0;27.68;11.7;0.0;1.05;0.95;309.0;0.0;1.0;0.0;32.8;01;00-00;PCH;MG;Sudeste-Centro-Oeste;-21.68888889;-43.46138889;D_1_H_00-00
312.0;MIRANDUHE003;992.0;2.0;358.0;1.004588;-2.911;408.04499999999996;0.0;0.0;390.0;240.0;120.0;-120.0;3.0;0.0;;;;;;;;;;;01;00-00;UHE;MG;Sudeste-Centro-Oeste;-18.790278;-48.147222;D_1_H_00-00
313.0;BARREI-MG345;345.0;0.0;352.0;1.020572;-3.2;;;;;;;;;;;;1.0;1.05;0.95;313.0;0.0;1.0;0.0;100.0;01;00-00;;MG;Sudeste-Centro-Oeste;-19.99972222;-43.99194444;D_1_H_00-00
314.0;BARREI-MG138;138.0;0.0;354.0;1.036271;-4.8908;;;;;;;;;;;;1.0;1.05;0.95;314.0;0.0;1.0;0.0;32.8;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
315.0;BARRE-SIN001;13.8;2.0;352.0;0.935567;-4.8908;100.0;0.0;-12.096;0.0;0.0;30.0;-15.0;1.0;1.0;;;1.0;1.05;0.95;315.0;-40.0;1.0;-40.0;24.6;01;00-00;SIN;MG;Sudeste-Centro-Oeste;-19.99972222;-43.99194444;D_1_H_00-00
317.0;SOBRAGUHE003;992.0;2.0;355.0;1.002235;-4.0348;100.0;40.217;-13.138;57.0;0.0;24.0;-24.0;1.0;1.0;;;;;;;;;;;01;00-00;UHE;MG;Sudeste-Centro-Oeste;-21.68888889;-43.46138889;D_1_H_00-00
318.0;CASSIA-MG138;138.0;0.0;358.0;1.030908;-11.4011;;;;;;;;;;4.056;-0.94;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-18.790278;-48.147222;D_1_H_00-00
319.0;CPENA--MG230;230.0;0.0;353.0;1.016914;3.4744;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.18027778;-41.47444444;D_1_H_00-00
320.0;EMBORC-MG500;500.0;0.0;351.0;1.047749;3.7311;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-18.451944;-47.993888;D_1_H_00-00
321.0;EMBORC-MG138;138.0;0.0;358.0;1.020055;3.2946;;;;;;;;;;1.415;0.332;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-18.790278;-48.147222;D_1_H_00-00
322.0;FRUTA-BIO138;138.0;0.0;208.0;1.010819;-14.8855;100.0;18.3;0.0;18.3;18.3;0.0;0.0;1.0;1.0;34.1;9.3;;;;;;;;;01;00-00;BIO;MG;Sudeste-Centro-Oeste;-22.505;-48.545;D_1_H_00-00
323.0;ITUTIN-MG138;138.0;0.0;359.0;1.030111;-11.5638;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-21.521611;-45.412614;D_1_H_00-00
324.0;MSQ-T3-MG013;13.8;0.0;351.0;0.968601;2.8313;;;;;;;;;;;;1.0;1.1;0.9;324.0;0.0;1.0;0.0;100.0;01;00-00;;MG;Sudeste-Centro-Oeste;-19.4168;-42.5486;D_1_H_00-00
325.0;JAGUAR-MG500;500.0;0.0;351.0;1.052179;-3.7129;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-20.018823;-47.438096;D_1_H_00-00
326.0;JAGUAR-MG345;345.0;0.0;352.0;0.996489;-4.4322;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-20.022742;-47.434305;D_1_H_00-00
327.0;SOBRAG-MG138;138.0;0.0;355.0;1.02137;-7.0751;;;;;;;;;;5.662;1.643;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-21.68888889;-43.46138889;D_1_H_00-00
329.0;MSQ-T2-MG013;13.8;0.0;351.0;0.968701;2.8167;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.4168;-42.5486;D_1_H_00-00
